Tourist ID,Age,Interests,Preferred Tour Duration,Accessibility,Site Name,Sites Visited,Tour Duration,Route ID,Tourist Rating,System Response Time,Recommendation Accuracy,VR Experience Quality,Satisfaction
1211,53,"['Art', 'History', 'Cultural']",6,False,Machu Picchu,"['Eiffel Tower', 'Colosseum', 'Machu Picchu']",8,1211000,4.7,1.56,87,4.0,5
1212,28,['History'],8,False,Colosseum,"['Colosseum', 'Machu Picchu', 'Eiffel Tower']",7,1212000,3.0,2.56,86,4.6,3
1213,50,"['Architecture', 'Cultural']",8,True,Machu Picchu,['Eiffel Tower'],1,1213000,1.3,4.32,85,4.5,3
1214,64,"['Nature', 'Art', 'Architecture']",7,True,Colosseum,"['Taj Mahal', 'Colosseum']",4,1214000,4.3,1.59,98,4.2,4
1215,67,"['Nature', 'Art', 'Cultural']",7,False,Colosseum,"['Colosseum', 'Machu Picchu']",5,1215000,2.7,4.25,87,4.0,3
1216,68,"['History', 'Architecture']",5,False,Machu Picchu,"['Machu Picchu', 'Eiffel Tower', 'Taj Mahal']",4,1216000,2.3,3.78,96,4.6,3
1217,23,"['Nature', 'Art', 'Architecture']",3,False,Machu Picchu,['Great Wall of China'],3,1217000,2.5,2.91,100,4.4,3
1218,58,['Nature'],7,False,Machu Picchu,"['Great Wall of China', 'Colosseum']",3,1218000,3.0,4.83,88,4.1,3
1219,66,"['Nature', 'Architecture']",5,False,Great Wall of China,['Eiffel Tower'],1,1219000,4.9,2.2,85,4.5,5
1220,38,"['Architecture', 'History']",7,False,Machu Picchu,"['Colosseum', 'Great Wall of China']",3,1220000,2.1,4.23,90,4.0,3
1221,63,"['Nature', 'Architecture']",6,False,Colosseum,['Machu Picchu'],1,1221000,3.1,2.91,88,4.1,3
1222,56,['History'],6,True,Great Wall of China,"['Colosseum', 'Machu Picchu', 'Eiffel Tower']",7,1222000,2.0,3.0,87,4.5,3
1223,29,['Architecture'],8,True,Colosseum,"['Machu Picchu', 'Colosseum', 'Eiffel Tower']",7,1223000,2.8,4.06,90,4.8,3
1224,27,"['Architecture', 'Nature']",8,True,Taj Mahal,"['Great Wall of China', 'Machu Picchu']",5,1224000,2.8,4.2,94,4.1,3
1225,42,"['Art', 'Architecture']",5,False,Machu Picchu,"['Great Wall of China', 'Taj Mahal']",3,1225000,2.2,2.75,90,4.0,3
1226,32,"['Cultural', 'Art', 'Nature']",7,False,Taj Mahal,"['Machu Picchu', 'Eiffel Tower', 'Great Wall of China']",7,1226000,4.6,2.58,99,4.0,5
1227,39,"['Cultural', 'Nature', 'Architecture']",7,True,Machu Picchu,['Eiffel Tower'],3,1227000,3.1,3.13,88,4.2,3
1228,46,"['History', 'Nature']",3,False,Taj Mahal,['Colosseum'],3,1228000,1.9,4.52,87,4.9,3
1229,60,"['Architecture', 'Cultural']",6,False,Colosseum,"['Great Wall of China', 'Colosseum']",3,1229000,2.1,3.89,87,5.0,3
1230,67,"['Nature', 'Cultural', 'Architecture']",5,True,Machu Picchu,['Great Wall of China'],2,1230000,3.3,3.69,97,4.3,3
1231,46,['Cultural'],8,False,Machu Picchu,"['Eiffel Tower', 'Taj Mahal', 'Machu Picchu']",5,1231000,4.6,3.91,95,4.9,5
1232,61,"['Cultural', 'History', 'Nature']",8,True,Colosseum,['Taj Mahal'],1,1232000,4.1,4.63,91,4.4,4
1233,40,"['Nature', 'History']",3,False,Colosseum,"['Great Wall of China', 'Colosseum', 'Taj Mahal']",7,1233000,1.2,3.28,92,4.4,3
1234,23,"['Cultural', 'History', 'Nature']",7,True,Great Wall of China,['Colosseum'],2,1234000,3.8,4.03,86,4.3,4
1235,56,['Nature'],7,False,Great Wall of China,"['Eiffel Tower', 'Great Wall of China']",3,1235000,3.2,4.72,95,4.6,3
1236,45,"['Cultural', 'Architecture', 'Art']",4,False,Colosseum,"['Taj Mahal', 'Eiffel Tower', 'Great Wall of China']",5,1236000,4.4,4.27,95,4.4,4
1237,24,"['History', 'Cultural']",6,False,Taj Mahal,"['Great Wall of China', 'Machu Picchu', 'Eiffel Tower']",7,1237000,4.0,3.87,98,4.4,4
1238,21,"['Nature', 'Art']",3,True,Great Wall of China,"['Great Wall of China', 'Eiffel Tower']",4,1238000,4.8,4.22,99,4.1,5
1239,24,"['Nature', 'Cultural']",8,False,Great Wall of China,"['Eiffel Tower', 'Taj Mahal']",3,1239000,4.2,4.01,92,4.5,4
1240,18,['Cultural'],4,False,Taj Mahal,['Machu Picchu'],3,1240000,3.4,2.33,100,4.0,3
1241,36,"['Art', 'Architecture']",3,False,Colosseum,['Great Wall of China'],2,1241000,1.5,4.59,94,4.3,3
1242,38,"['History', 'Cultural', 'Art']",3,True,Eiffel Tower,"['Eiffel Tower', 'Colosseum', 'Taj Mahal']",6,1242000,2.4,3.66,87,4.8,3
1243,68,"['History', 'Nature']",5,False,Eiffel Tower,['Great Wall of China'],2,1243000,3.6,2.7,92,4.4,4
1244,56,"['Architecture', 'Art']",3,True,Taj Mahal,['Colosseum'],2,1244000,3.9,2.59,89,4.9,4
1245,60,['Nature'],8,True,Great Wall of China,"['Great Wall of China', 'Eiffel Tower', 'Taj Mahal']",6,1245000,4.4,3.12,90,4.6,4
1246,51,"['History', 'Architecture']",4,False,Machu Picchu,"['Colosseum', 'Taj Mahal']",4,1246000,3.5,3.69,95,4.4,4
1247,63,"['Nature', 'Architecture']",3,True,Taj Mahal,"['Great Wall of China', 'Machu Picchu']",2,1247000,2.4,3.24,86,4.1,3
1248,35,"['Nature', 'Architecture', 'Cultural']",5,False,Taj Mahal,"['Taj Mahal', 'Eiffel Tower', 'Machu Picchu']",7,1248000,1.2,2.64,96,4.3,3
1249,66,['Nature'],7,False,Machu Picchu,['Eiffel Tower'],1,1249000,3.8,2.02,87,4.9,4
1250,33,['History'],7,False,Machu Picchu,"['Colosseum', 'Taj Mahal', 'Great Wall of China']",3,1250000,1.6,2.52,96,4.5,3
1251,66,"['Art', 'Architecture']",7,False,Eiffel Tower,['Eiffel Tower'],2,1251000,2.5,4.52,93,4.5,3
1252,43,"['Nature', 'History', 'Cultural']",7,True,Colosseum,['Great Wall of China'],1,1252000,4.5,2.7,97,4.7,5
1253,68,"['Cultural', 'History', 'Nature']",8,True,Machu Picchu,"['Taj Mahal', 'Great Wall of China']",2,1253000,1.9,3.8,86,4.2,3
1254,70,"['Architecture', 'Nature', 'History']",7,True,Taj Mahal,"['Eiffel Tower', 'Great Wall of China']",6,1254000,4.9,3.58,97,4.2,5
1255,61,"['Nature', 'Architecture']",4,True,Colosseum,"['Colosseum', 'Great Wall of China']",6,1255000,2.1,4.9,95,4.7,3
1256,64,"['History', 'Cultural', 'Nature']",7,False,Taj Mahal,"['Taj Mahal', 'Machu Picchu', 'Eiffel Tower']",9,1256000,2.6,2.66,90,4.9,3
1257,31,"['Nature', 'Cultural', 'History']",3,False,Machu Picchu,"['Taj Mahal', 'Great Wall of China', 'Eiffel Tower']",6,1257000,4.8,4.59,89,4.6,5
1258,18,"['Art', 'Nature']",5,True,Great Wall of China,['Taj Mahal'],1,1258000,3.9,2.18,90,4.9,4
1259,59,"['Art', 'Nature']",6,True,Colosseum,['Taj Mahal'],2,1259000,1.3,4.69,89,4.1,3
1260,67,['Art'],7,True,Taj Mahal,['Machu Picchu'],2,1260000,1.3,1.88,99,4.3,3
1261,69,"['Art', 'Architecture', 'History']",7,False,Machu Picchu,['Colosseum'],2,1261000,2.2,1.84,89,4.9,3
1262,50,"['Architecture', 'History']",5,True,Taj Mahal,"['Machu Picchu', 'Eiffel Tower']",6,1262000,3.7,2.48,89,4.4,4
1263,26,['History'],7,False,Great Wall of China,"['Machu Picchu', 'Colosseum']",5,1263000,2.2,4.45,86,4.9,3
1264,43,"['Nature', 'Art', 'Architecture']",5,False,Taj Mahal,['Machu Picchu'],3,1264000,1.3,4.65,95,4.7,3
1265,46,['Nature'],8,True,Taj Mahal,['Great Wall of China'],1,1265000,3.3,3.55,92,4.2,3
1266,61,"['History', 'Art']",8,True,Taj Mahal,"['Machu Picchu', 'Eiffel Tower', 'Great Wall of China']",6,1266000,1.2,1.77,87,4.3,3
1267,40,"['Cultural', 'History', 'Nature']",5,True,Machu Picchu,"['Colosseum', 'Machu Picchu']",4,1267000,5.0,3.17,94,4.8,5
1268,65,['History'],6,True,Taj Mahal,"['Machu Picchu', 'Colosseum', 'Eiffel Tower']",6,1268000,1.3,5.0,85,4.3,3
1269,49,"['Art', 'Nature']",7,False,Machu Picchu,['Colosseum'],2,1269000,4.8,2.76,96,4.7,5
1270,54,['Architecture'],5,True,Colosseum,"['Eiffel Tower', 'Colosseum']",4,1270000,4.4,2.86,89,4.3,4
1271,25,"['Art', 'Nature']",8,True,Taj Mahal,"['Eiffel Tower', 'Machu Picchu']",4,1271000,3.8,3.24,98,4.6,4
1272,21,['Art'],4,False,Machu Picchu,"['Taj Mahal', 'Eiffel Tower']",6,1272000,1.2,4.06,87,4.6,3
1273,70,"['Art', 'Cultural']",7,False,Great Wall of China,"['Eiffel Tower', 'Taj Mahal', 'Colosseum']",4,1273000,3.3,1.5,90,4.4,3
1274,35,"['Cultural', 'Architecture', 'History']",4,False,Machu Picchu,"['Great Wall of China', 'Colosseum']",5,1274000,3.1,1.57,91,4.5,3
1275,29,"['Architecture', 'History', 'Nature']",3,False,Machu Picchu,"['Great Wall of China', 'Machu Picchu', 'Taj Mahal']",5,1275000,2.9,4.42,91,4.8,3
1276,58,"['Art', 'Nature']",6,True,Great Wall of China,"['Eiffel Tower', 'Machu Picchu', 'Colosseum']",6,1276000,2.6,3.55,92,4.4,3
1277,64,"['Cultural', 'History']",6,True,Great Wall of China,"['Eiffel Tower', 'Taj Mahal']",6,1277000,1.8,3.3,98,4.1,3
1278,31,['Art'],8,True,Colosseum,"['Great Wall of China', 'Eiffel Tower', 'Taj Mahal']",8,1278000,4.3,3.68,100,4.1,4
1279,42,['Cultural'],8,True,Colosseum,['Great Wall of China'],3,1279000,3.4,1.99,89,4.1,3
1280,65,"['Nature', 'Art']",6,True,Colosseum,['Eiffel Tower'],3,1280000,2.6,1.71,87,4.1,3
1281,44,"['Nature', 'History', 'Art']",3,False,Great Wall of China,"['Eiffel Tower', 'Colosseum', 'Taj Mahal']",7,1281000,2.3,4.28,90,4.6,3
1282,37,"['History', 'Nature', 'Art']",4,False,Colosseum,"['Eiffel Tower', 'Colosseum']",3,1282000,1.3,1.51,87,4.7,3
1283,24,"['Architecture', 'History', 'Nature']",5,True,Colosseum,"['Great Wall of China', 'Machu Picchu']",4,1283000,3.8,3.66,88,4.6,4
1284,49,['Architecture'],3,False,Machu Picchu,"['Machu Picchu', 'Taj Mahal', 'Colosseum']",6,1284000,2.4,3.15,90,4.1,3
1285,55,['Architecture'],5,False,Eiffel Tower,['Colosseum'],2,1285000,3.8,4.05,94,4.4,4
1286,27,['Art'],3,True,Machu Picchu,"['Great Wall of China', 'Machu Picchu']",6,1286000,4.6,1.78,86,4.6,5
1287,44,"['History', 'Cultural', 'Architecture']",7,False,Colosseum,"['Eiffel Tower', 'Great Wall of China', 'Colosseum']",8,1287000,1.7,1.5,98,4.1,3
1288,24,"['History', 'Art', 'Nature']",3,False,Machu Picchu,"['Taj Mahal', 'Eiffel Tower']",3,1288000,4.3,2.42,86,4.2,4
1289,51,"['History', 'Nature', 'Art']",8,False,Eiffel Tower,"['Taj Mahal', 'Machu Picchu', 'Great Wall of China']",7,1289000,4.3,4.76,90,4.5,4
1290,53,"['Art', 'History']",3,True,Taj Mahal,"['Taj Mahal', 'Machu Picchu', 'Great Wall of China']",9,1290000,5.0,4.01,93,4.7,5
1291,40,"['History', 'Architecture']",4,True,Machu Picchu,['Taj Mahal'],2,1291000,4.9,2.71,100,5.0,5
1292,44,"['Art', 'Nature', 'Architecture']",6,True,Colosseum,['Great Wall of China'],1,1292000,2.7,2.07,93,4.0,3
1293,51,['Cultural'],6,True,Colosseum,['Eiffel Tower'],3,1293000,3.7,1.67,90,4.6,4
1294,57,['Nature'],5,False,Taj Mahal,['Machu Picchu'],3,1294000,3.0,3.69,89,4.2,3
1295,45,"['Art', 'Cultural', 'Architecture']",3,True,Great Wall of China,['Colosseum'],1,1295000,1.5,3.22,96,4.1,3
1296,20,['Nature'],8,True,Colosseum,['Taj Mahal'],2,1296000,4.0,2.05,88,4.1,4
1297,70,"['History', 'Nature', 'Cultural']",8,False,Machu Picchu,"['Taj Mahal', 'Colosseum', 'Eiffel Tower']",3,1297000,1.6,1.76,96,4.2,3
1298,18,['History'],4,True,Great Wall of China,"['Machu Picchu', 'Great Wall of China']",4,1298000,1.8,4.09,90,4.1,3
1299,57,['Nature'],6,False,Eiffel Tower,['Great Wall of China'],2,1299000,4.1,1.86,99,4.8,4
1300,38,['History'],6,False,Great Wall of China,"['Taj Mahal', 'Great Wall of China', 'Eiffel Tower']",6,1300000,4.3,2.97,99,4.5,4
1301,25,['Architecture'],3,True,Machu Picchu,"['Colosseum', 'Eiffel Tower', 'Taj Mahal']",6,1301000,3.8,3.82,92,4.9,4
1302,23,"['Cultural', 'History']",7,True,Colosseum,"['Taj Mahal', 'Machu Picchu']",4,1302000,2.8,4.95,97,4.2,3
1303,39,"['History', 'Cultural', 'Nature']",3,False,Taj Mahal,"['Eiffel Tower', 'Taj Mahal', 'Machu Picchu']",6,1303000,1.5,1.85,92,4.4,3
1304,27,"['Nature', 'Art', 'History']",4,False,Machu Picchu,"['Taj Mahal', 'Eiffel Tower', 'Great Wall of China']",5,1304000,4.6,1.97,90,4.7,5
1305,45,"['Art', 'Architecture', 'History']",6,True,Colosseum,['Great Wall of China'],1,1305000,4.2,1.81,97,4.0,4
1306,55,['Cultural'],8,True,Taj Mahal,"['Colosseum', 'Taj Mahal', 'Eiffel Tower']",5,1306000,2.4,3.69,89,4.5,3
1307,20,['Architecture'],5,True,Great Wall of China,['Great Wall of China'],2,1307000,2.9,4.2,89,4.3,3
1308,35,"['Cultural', 'Art']",7,False,Machu Picchu,"['Machu Picchu', 'Taj Mahal', 'Colosseum']",5,1308000,3.3,4.65,94,4.8,3
1309,36,"['Nature', 'Cultural']",6,True,Colosseum,"['Eiffel Tower', 'Taj Mahal']",5,1309000,2.8,2.29,100,4.2,3
1310,19,"['Nature', 'History', 'Architecture']",3,False,Great Wall of China,"['Colosseum', 'Eiffel Tower']",2,1310000,1.4,2.34,91,4.5,3
1311,69,['Cultural'],5,True,Machu Picchu,"['Machu Picchu', 'Taj Mahal', 'Colosseum']",3,1311000,2.4,4.94,89,4.5,3
1312,44,['Nature'],8,False,Machu Picchu,['Eiffel Tower'],2,1312000,5.0,2.84,88,4.9,5
1313,62,"['Architecture', 'Cultural', 'Art']",7,False,Colosseum,"['Colosseum', 'Machu Picchu']",4,1313000,2.8,3.21,91,4.9,3
1314,37,['History'],4,False,Machu Picchu,"['Machu Picchu', 'Great Wall of China', 'Eiffel Tower']",7,1314000,1.5,1.98,100,4.3,3
1315,33,['Nature'],3,False,Taj Mahal,['Great Wall of China'],1,1315000,1.7,2.55,85,4.6,3
1316,44,"['Nature', 'Cultural', 'Architecture']",6,True,Eiffel Tower,['Machu Picchu'],2,1316000,2.7,3.57,95,4.2,3
1317,66,['History'],8,False,Machu Picchu,"['Great Wall of China', 'Taj Mahal', 'Colosseum']",7,1317000,2.8,4.65,91,4.6,3
1318,34,"['Cultural', 'Nature', 'Architecture']",3,True,Machu Picchu,"['Eiffel Tower', 'Machu Picchu', 'Great Wall of China']",6,1318000,2.6,2.91,96,5.0,3
1319,51,"['Nature', 'Architecture', 'Cultural']",4,True,Great Wall of China,"['Machu Picchu', 'Great Wall of China', 'Taj Mahal']",3,1319000,1.2,1.88,93,4.7,3
1320,51,['Art'],8,False,Colosseum,"['Colosseum', 'Taj Mahal', 'Machu Picchu']",5,1320000,1.8,1.95,100,4.7,3
1321,51,"['Architecture', 'History']",6,True,Great Wall of China,"['Eiffel Tower', 'Machu Picchu', 'Great Wall of China']",4,1321000,1.9,2.26,99,4.8,3
1322,27,['Nature'],7,False,Machu Picchu,['Eiffel Tower'],1,1322000,1.3,1.93,90,4.2,3
1323,55,"['History', 'Nature']",5,True,Colosseum,['Taj Mahal'],2,1323000,3.5,2.68,94,4.0,4
1324,48,"['Architecture', 'Art', 'Nature']",4,False,Colosseum,"['Taj Mahal', 'Colosseum']",5,1324000,3.9,3.33,97,4.3,4
1325,55,"['Architecture', 'Art']",5,False,Machu Picchu,"['Eiffel Tower', 'Colosseum']",4,1325000,3.5,4.29,96,4.9,4
1326,18,['Cultural'],4,False,Machu Picchu,"['Colosseum', 'Eiffel Tower', 'Great Wall of China']",5,1326000,4.4,2.13,89,4.1,4
1327,29,"['Cultural', 'Architecture', 'History']",7,False,Colosseum,"['Eiffel Tower', 'Machu Picchu']",2,1327000,4.7,3.43,95,4.5,5
1328,26,['Art'],6,True,Colosseum,"['Great Wall of China', 'Machu Picchu']",5,1328000,1.2,4.21,98,4.2,3
1329,34,"['Art', 'Cultural', 'Nature']",8,False,Great Wall of China,['Machu Picchu'],1,1329000,3.8,1.86,89,4.3,4
1330,26,"['Nature', 'Art', 'Architecture']",5,True,Colosseum,"['Machu Picchu', 'Taj Mahal', 'Colosseum']",6,1330000,1.3,4.47,95,5.0,3
1331,36,"['History', 'Cultural', 'Nature']",6,False,Taj Mahal,"['Machu Picchu', 'Great Wall of China', 'Taj Mahal']",6,1331000,4.6,4.13,91,5.0,5
1332,28,"['Architecture', 'Art', 'Cultural']",6,True,Great Wall of China,"['Machu Picchu', 'Great Wall of China', 'Eiffel Tower']",8,1332000,1.2,2.56,89,4.0,3
1333,28,['Nature'],8,True,Colosseum,['Eiffel Tower'],1,1333000,1.1,1.95,94,4.2,3
1334,53,['Art'],3,False,Colosseum,"['Colosseum', 'Eiffel Tower']",3,1334000,3.0,4.49,92,4.4,3
1335,60,['History'],8,True,Machu Picchu,['Great Wall of China'],1,1335000,1.8,3.55,97,4.4,3
1336,62,"['Architecture', 'History']",7,True,Machu Picchu,"['Colosseum', 'Machu Picchu', 'Great Wall of China']",4,1336000,4.9,2.06,91,4.5,5
1337,47,['Cultural'],3,True,Great Wall of China,"['Taj Mahal', 'Eiffel Tower', 'Colosseum']",6,1337000,3.9,4.01,86,4.5,4
1338,38,['History'],4,False,Colosseum,"['Eiffel Tower', 'Taj Mahal', 'Machu Picchu']",7,1338000,1.4,2.56,93,4.0,3
1339,45,"['Architecture', 'Art']",7,True,Taj Mahal,"['Great Wall of China', 'Taj Mahal']",4,1339000,1.6,1.57,85,5.0,3
1340,23,"['Architecture', 'Art']",8,True,Eiffel Tower,['Colosseum'],2,1340000,1.2,2.94,90,4.4,3
1341,44,['Art'],3,False,Eiffel Tower,['Great Wall of China'],2,1341000,3.2,2.49,97,4.0,3
1342,47,"['Nature', 'Architecture', 'Art']",6,True,Taj Mahal,"['Taj Mahal', 'Machu Picchu']",6,1342000,4.8,2.79,88,5.0,5
1343,25,"['Art', 'History']",8,True,Eiffel Tower,"['Taj Mahal', 'Eiffel Tower', 'Machu Picchu']",4,1343000,2.9,2.44,88,4.3,3
1344,53,['Art'],4,True,Colosseum,"['Colosseum', 'Eiffel Tower', 'Taj Mahal']",7,1344000,2.1,2.16,85,4.3,3
1345,20,['Cultural'],7,True,Colosseum,"['Colosseum', 'Eiffel Tower', 'Machu Picchu']",8,1345000,2.5,3.15,87,4.3,3
1346,25,"['Architecture', 'History', 'Art']",6,True,Taj Mahal,"['Great Wall of China', 'Eiffel Tower', 'Colosseum']",3,1346000,3.2,4.39,97,4.6,3
1347,47,"['Architecture', 'Nature']",8,True,Colosseum,"['Great Wall of China', 'Taj Mahal']",3,1347000,1.6,3.72,99,4.8,3
1348,24,"['Art', 'History']",4,True,Machu Picchu,"['Colosseum', 'Great Wall of China', 'Taj Mahal']",6,1348000,3.1,2.5,99,4.6,3
1349,58,['History'],8,False,Colosseum,['Taj Mahal'],2,1349000,2.1,4.25,90,4.4,3
1350,25,['Architecture'],3,True,Great Wall of China,"['Eiffel Tower', 'Great Wall of China']",2,1350000,3.6,4.16,89,4.0,4
1351,43,['Architecture'],6,False,Eiffel Tower,['Machu Picchu'],2,1351000,1.2,4.85,85,4.6,3
1352,37,['History'],5,False,Taj Mahal,['Eiffel Tower'],3,1352000,2.6,2.29,97,4.8,3
1353,30,"['Nature', 'Cultural']",6,False,Eiffel Tower,"['Eiffel Tower', 'Machu Picchu', 'Great Wall of China']",5,1353000,3.3,2.23,86,4.3,3
1354,70,"['Architecture', 'History']",7,True,Machu Picchu,['Eiffel Tower'],2,1354000,3.0,1.5,94,4.3,3
1355,59,"['Cultural', 'Nature', 'Art']",8,True,Colosseum,"['Great Wall of China', 'Eiffel Tower', 'Taj Mahal']",5,1355000,4.7,4.25,97,4.9,5
1356,51,"['Art', 'Architecture', 'Cultural']",6,True,Taj Mahal,"['Colosseum', 'Great Wall of China']",4,1356000,2.0,2.88,92,4.7,3
1357,39,['History'],5,False,Taj Mahal,"['Colosseum', 'Eiffel Tower']",3,1357000,1.6,2.7,97,4.5,3
1358,40,"['Architecture', 'Cultural', 'Art']",4,False,Colosseum,"['Colosseum', 'Great Wall of China']",2,1358000,1.1,4.66,93,5.0,3
1359,58,"['Art', 'History', 'Nature']",6,False,Eiffel Tower,['Great Wall of China'],2,1359000,2.0,3.7,98,4.3,3
1360,57,"['Nature', 'Cultural']",6,True,Colosseum,"['Great Wall of China', 'Taj Mahal', 'Eiffel Tower']",5,1360000,3.8,1.61,93,4.0,4
1361,50,"['Nature', 'Art', 'Architecture']",4,True,Eiffel Tower,"['Machu Picchu', 'Colosseum']",3,1361000,2.2,4.89,100,4.9,3
1362,20,['Cultural'],6,True,Machu Picchu,"['Colosseum', 'Eiffel Tower']",3,1362000,3.3,2.87,92,4.5,3
1363,66,['History'],4,False,Machu Picchu,['Taj Mahal'],3,1363000,3.8,4.06,95,4.5,4
1364,68,['Cultural'],8,False,Machu Picchu,"['Great Wall of China', 'Machu Picchu']",2,1364000,3.8,3.7,86,4.9,4
1365,24,['Art'],5,False,Eiffel Tower,"['Taj Mahal', 'Eiffel Tower', 'Machu Picchu']",4,1365000,4.5,1.67,97,4.1,5
1366,51,['Art'],3,False,Machu Picchu,"['Great Wall of China', 'Eiffel Tower', 'Colosseum']",9,1366000,1.1,2.95,100,4.3,3
1367,53,['History'],6,True,Great Wall of China,['Machu Picchu'],1,1367000,1.8,2.62,87,4.5,3
1368,58,"['Architecture', 'Art']",3,True,Colosseum,['Eiffel Tower'],3,1368000,2.2,4.8,90,4.1,3
1369,66,['Cultural'],6,True,Taj Mahal,"['Taj Mahal', 'Great Wall of China']",5,1369000,4.2,1.93,99,4.7,4
1370,30,['Art'],8,False,Great Wall of China,"['Machu Picchu', 'Colosseum']",3,1370000,4.9,3.89,93,5.0,5
1371,43,"['Art', 'History', 'Architecture']",7,True,Great Wall of China,"['Great Wall of China', 'Taj Mahal']",4,1371000,3.0,4.54,87,4.8,3
1372,23,"['Nature', 'Architecture', 'Art']",6,True,Taj Mahal,"['Eiffel Tower', 'Colosseum']",4,1372000,2.9,3.48,91,4.2,3
1373,57,['Architecture'],5,True,Eiffel Tower,"['Machu Picchu', 'Eiffel Tower', 'Colosseum']",7,1373000,2.1,4.61,88,4.1,3
1374,18,['Nature'],4,False,Taj Mahal,"['Eiffel Tower', 'Great Wall of China']",4,1374000,3.5,2.56,85,4.1,4
1375,59,"['Nature', 'Architecture', 'Art']",4,False,Eiffel Tower,['Colosseum'],3,1375000,2.6,4.82,100,5.0,3
1376,55,"['Cultural', 'Art']",4,False,Great Wall of China,"['Machu Picchu', 'Colosseum', 'Great Wall of China']",7,1376000,1.5,3.02,90,4.6,3
1377,64,['History'],4,True,Eiffel Tower,['Eiffel Tower'],1,1377000,3.9,2.19,87,4.5,4
1378,66,"['Cultural', 'Art']",5,False,Taj Mahal,['Great Wall of China'],2,1378000,1.4,3.82,91,4.0,3
1379,46,"['Architecture', 'Art']",8,True,Taj Mahal,"['Colosseum', 'Eiffel Tower', 'Machu Picchu']",3,1379000,4.5,4.74,88,5.0,5
1380,39,"['History', 'Nature']",3,False,Taj Mahal,"['Machu Picchu', 'Colosseum']",4,1380000,1.7,4.86,93,4.2,3
1381,51,['Cultural'],6,False,Eiffel Tower,['Taj Mahal'],1,1381000,4.6,3.83,100,4.3,5
1382,46,['Cultural'],8,True,Eiffel Tower,"['Machu Picchu', 'Great Wall of China']",2,1382000,1.6,1.78,95,4.1,3
1383,24,['Nature'],6,True,Colosseum,"['Colosseum', 'Great Wall of China']",2,1383000,1.5,2.62,93,4.7,3
1384,54,['Architecture'],4,True,Colosseum,"['Machu Picchu', 'Great Wall of China', 'Colosseum']",5,1384000,1.6,4.65,86,4.1,3
1385,36,"['Cultural', 'Art', 'History']",6,False,Eiffel Tower,"['Eiffel Tower', 'Machu Picchu', 'Colosseum']",7,1385000,4.3,3.88,86,4.6,4
1386,57,"['History', 'Art', 'Architecture']",4,False,Eiffel Tower,"['Machu Picchu', 'Colosseum']",5,1386000,4.9,1.84,99,4.8,5
1387,52,['Art'],8,False,Colosseum,"['Taj Mahal', 'Great Wall of China']",4,1387000,2.3,2.06,93,4.9,3
1388,62,"['Nature', 'Architecture']",5,True,Machu Picchu,"['Eiffel Tower', 'Machu Picchu', 'Colosseum']",5,1388000,4.9,3.8,99,4.4,5
1389,32,['History'],3,True,Machu Picchu,"['Taj Mahal', 'Great Wall of China', 'Eiffel Tower']",5,1389000,2.1,4.8,90,4.5,3
1390,45,"['Art', 'Architecture']",3,False,Great Wall of China,"['Machu Picchu', 'Eiffel Tower']",6,1390000,1.7,4.67,90,5.0,3
1391,38,"['History', 'Art', 'Nature']",3,True,Great Wall of China,"['Machu Picchu', 'Eiffel Tower']",4,1391000,2.9,4.31,94,4.5,3
1392,38,['History'],6,True,Eiffel Tower,['Eiffel Tower'],2,1392000,3.3,4.43,98,5.0,3
1393,24,"['Nature', 'Cultural']",3,True,Machu Picchu,"['Eiffel Tower', 'Colosseum', 'Taj Mahal']",7,1393000,2.7,4.1,93,4.4,3
1394,58,"['Cultural', 'History']",8,False,Eiffel Tower,"['Taj Mahal', 'Machu Picchu']",6,1394000,1.9,4.21,95,5.0,3
1395,48,['History'],6,True,Taj Mahal,"['Eiffel Tower', 'Taj Mahal']",6,1395000,4.9,4.98,100,4.8,5
1396,48,"['Nature', 'Architecture']",8,True,Taj Mahal,['Machu Picchu'],1,1396000,1.6,2.61,91,4.2,3
1397,39,"['Architecture', 'History']",7,True,Taj Mahal,"['Colosseum', 'Great Wall of China']",4,1397000,1.1,3.93,100,4.5,3
1398,61,['History'],4,False,Machu Picchu,"['Machu Picchu', 'Great Wall of China']",3,1398000,1.6,1.83,89,4.3,3
1399,35,"['Architecture', 'Art', 'Cultural']",4,True,Taj Mahal,['Great Wall of China'],3,1399000,2.6,1.89,96,4.6,3
1400,22,"['History', 'Cultural']",8,True,Taj Mahal,"['Taj Mahal', 'Colosseum']",3,1400000,3.0,4.39,89,4.8,3
